data/input_data/ok_0912.png,OK,0.048592225
data/input_data/ok_0906.png,OK,8.4218926e-05
data/input_data/ok_0090.png,OK,0.023549724
data/input_data/ok_0084.png,OK,0.015886087
data/input_data/ok_0709.png,OK,0.0008557848
data/input_data/ok_1417.png,OK,0.0068657054
data/input_data/ok_1371.png,OK,0.027291523
data/input_data/ok_1365.png,OK,0.044940576
data/input_data/ok_1403.png,OK,0.00022890267
data/input_data/ok_0735.png,OK,0.00011668611
data/input_data/ok_0053.png,OK,4.4395715e-06
data/input_data/ok_1359.png,OK,0.042110804
data/input_data/ok_0047.png,FAIL,0.999982
data/input_data/ok_0721.png,OK,0.022000467
data/input_data/fail_0199.png,OK,0.027759297
data/input_data/ok_0292.png,FAIL,0.99999905
data/input_data/ok_1832.png,OK,0.063323736
data/input_data/ok_1826.png,OK,0.24881221
data/input_data/ok_1198.png,OK,0.0002299325
data/input_data/ok_0286.png,OK,0.0033327008
data/input_data/ok_1173.png,OK,0.029982472
data/input_data/ok_1615.png,OK,0.0151819885
data/input_data/ok_1601.png,OK,0.09230002
data/input_data/ok_0279.png,OK,0.018036516
data/input_data/ok_1167.png,OK,0.0009399922
data/input_data/ok_0251.png,FAIL,1.0
data/input_data/ok_1629.png,OK,0.000210751
data/input_data/fail_0172.png,OK,0.1578035
data/input_data/ok_0537.png,OK,0.34987673
data/input_data/fail_0166.png,OK,0.0011908625
data/input_data/ok_0523.png,OK,0.048036333
data/input_data/ok_0245.png,OK,0.0062889545
data/input_data/ok_1946.png,OK,0.028761063
data/input_data/ok_0480.png,OK,0.00012614757
data/input_data/ok_1952.png,OK,7.533203e-06
data/input_data/ok_0494.png,FAIL,1.0
data/input_data/ok_1007.png,OK,0.043494876
data/input_data/ok_0319.png,OK,3.646546e-05
data/input_data/ok_1761.png,OK,3.0242938e-05
data/input_data/ok_1775.png,OK,0.00035239174
data/input_data/ok_1013.png,FAIL,0.9999918
data/input_data/ok_0325.png,OK,0.04378931
data/input_data/ok_1985.png,OK,0.049023926
data/input_data/ok_0443.png,OK,0.00040293476
data/input_data/fail_0006.png,OK,0.050460085
data/input_data/ok_1991.png,FAIL,1.0
data/input_data/ok_0457.png,OK,0.004707767
data/input_data/ok_1749.png,OK,0.036974914
data/input_data/fail_0012.png,OK,0.00046300216
data/input_data/ok_0331.png,OK,0.0008890417
data/input_data/ok_0866.png,OK,0.0147439
data/input_data/ok_0872.png,OK,0.0026050704
data/input_data/ok_0682.png,FAIL,1.0
data/input_data/ok_2081.png,FAIL,0.85014254
data/input_data/ok_0696.png,OK,8.160095e-06
data/input_data/ok_1588.png,FAIL,1.0
data/input_data/ok_1563.png,FAIL,0.99974257
data/input_data/fail_0238.png,OK,0.009058345
data/input_data/ok_1205.png,OK,0.089138955
data/input_data/ok_1211.png,OK,0.037904277
data/input_data/ok_1577.png,OK,8.7812106e-05
data/input_data/ok_0669.png,FAIL,0.77420706
data/input_data/ok_2056.png,OK,0.028732909
data/input_data/ok_0899.png,OK,8.431455e-06
data/input_data/fail_0204.png,FAIL,0.9999726
data/input_data/ok_0641.png,OK,0.00010031565
data/input_data/ok_0127.png,OK,0.03704614
data/input_data/ok_1239.png,OK,0.033135258
data/input_data/ok_0133.png,OK,5.8494497e-06
data/input_data/fail_0210.png,OK,9.555615e-05
data/input_data/ok_0655.png,OK,0.00094941974
data/input_data/ok_2042.png,OK,0.011545931
data/input_data/ok_0132.png,OK,0.00018154597
data/input_data/ok_2043.png,OK,0.00028001843
data/input_data/ok_0654.png,OK,0.027108315
data/input_data/fail_0211.png,OK,6.0695593e-06
data/input_data/ok_0640.png,OK,0.12381135
data/input_data/fail_0205.png,OK,0.47497013
data/input_data/ok_0898.png,OK,0.002938638
data/input_data/ok_2057.png,OK,8.2328355e-05
data/input_data/ok_1238.png,OK,0.17047904
data/input_data/ok_0126.png,FAIL,1.0
data/input_data/ok_1210.png,OK,0.049023926
data/input_data/ok_0668.png,OK,0.0036619266
data/input_data/ok_1576.png,OK,1.2128821e-05
data/input_data/fail_0239.png,OK,0.0012795817
data/input_data/ok_1562.png,OK,0.011805815
data/input_data/ok_1204.png,OK,0.019914828
data/input_data/ok_1589.png,OK,0.058526848
data/input_data/ok_0697.png,FAIL,0.99999905
data/input_data/ok_2080.png,OK,1.5455033e-05
data/input_data/ok_0683.png,OK,0.02381228
data/input_data/ok_0873.png,OK,0.0022541324
